"order_id","order_date","ship_date","ship_mode","customer_id","customer_name","segment","country","city","state","postal_code","region","product_id","category","sub_category","product_name","sales","quantity","discount","profit","profit_margin"
"CA-2017-155642","2017-05-18","2017-05-22","Standard Class","BM-11575","Brendan Murry","Corporate","United States","Chicago","Illinois","60653","Central","FUR-FU-10001918","Furniture","Furnishings","C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings","1.892",1,"0.60","-0.9933","-0.5250"
"CA-2015-141327","2015-11-30","2015-12-03","First Class","LR-16915","Lena Radford","Consumer","United States","Durham","North Carolina","27707","South","OFF-BI-10000546","Office Supplies","Binders","Avery Durable Binders","6.048",7,"0.70","-4.2336","-0.7000"
"CA-2017-125269","2017-04-24","2017-04-30","Standard Class","AF-10870","Art Ferguson","Consumer","United States","Chicago","Illinois","60610","Central","OFF-BI-10001628","Office Supplies","Binders","Acco Data Flex Cable Posts For Top & Bottom Load Binders  6 Capacity","10.430",5,"0.80","-18.2525","-1.7500"
"CA-2015-122266","2015-04-26","2015-04-30","Standard Class","SA-20830","Sue Ann Reed","Consumer","United States","Daytona Beach","Florida","32114","South","FUR-TA-10000577","Furniture","Tables","Bretford CR4500 Series Slim Rectangular Table","191.516",1,"0.45","-76.6062","-0.4000"
"CA-2015-141565","2015-09-20","2015-09-24","Standard Class","BG-11035","Barry Gonzalez","Consumer","United States","Nashville","Tennessee","37211","South","OFF-BI-10000545","Office Supplies","Binders","GBC Ibimaster 500 Manual ProClick Binding System","1369.764",6,"0.70","-913.1760","-0.6667"
"CA-2016-116337","2016-11-07","2016-11-12","Standard Class","MC-17845","Michael Chen","Consumer","United States","Dallas","Texas","75220","Central","FUR-FU-10002030","Furniture","Furnishings","Executive Impressions 14 Contract Wall Clock with Quartz Movement","44.460",5,"0.60","-17.7840","-0.4000"
"CA-2015-120845","2015-09-25","2015-10-02","Standard Class","ML-17395","Marina Lichtenstein","Corporate","United States","Murfreesboro","Tennessee","37130","South","OFF-BI-10001116","Office Supplies","Binders","Wilson Jones 1 Hanging DublLock Ring Binders","6.336",4,"0.70","-4.6464","-0.7333"
"CA-2015-120845","2015-09-25","2015-10-02","Standard Class","ML-17395","Marina Lichtenstein","Corporate","United States","Murfreesboro","Tennessee","37130","South","OFF-BI-10004506","Office Supplies","Binders","Wilson Jones data.warehouse D-Ring Binders with DublLock","2.469",1,"0.70","-1.8106","-0.7333"
"CA-2015-120845","2015-09-25","2015-10-02","Standard Class","ML-17395","Marina Lichtenstein","Corporate","United States","Murfreesboro","Tennessee","37130","South","OFF-BI-10001982","Office Supplies","Binders","Wilson Jones Custom Binder Spines & Labels","3.264",2,"0.70","-2.2848","-0.7000"
"CA-2014-120775","2014-10-03","2014-10-07","Standard Class","RD-19930","Russell D'Ascenzo","Consumer","United States","Dallas","Texas","75217","Central","FUR-FU-10000758","Furniture","Furnishings","DAX Natural Wood-Tone Poster Frame","31.776",3,"0.60","-19.0656","-0.6000"
"CA-2014-120775","2014-10-03","2014-10-07","Standard Class","RD-19930","Russell D'Ascenzo","Consumer","United States","Dallas","Texas","75217","Central","OFF-BI-10002609","Office Supplies","Binders","Avery Hidden Tab Dividers for Binding Systems","1.788",3,"0.80","-3.0396","-1.7000"
"CA-2017-102204","2017-05-01","2017-05-06","Standard Class","CJ-12010","Caroline Jumper","Consumer","United States","Jacksonville","Florida","32216","South","FUR-TA-10001889","Furniture","Tables","Bush Advantage Collection Racetrack Conference Table","933.262",4,"0.45","-458.1468","-0.4909"
"CA-2015-129217","2015-05-10","2015-05-10","Same Day","DP-13390","Dennis Pardue","Home Office","United States","Aurora","Illinois","60505","Central","OFF-AP-10002439","Office Supplies","Appliances","Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge","70.970",5,"0.80","-191.6190","-2.7000"
"CA-2016-133816","2016-05-10","2016-05-13","Second Class","CS-12400","Christopher Schild","Home Office","United States","Philadelphia","Pennsylvania","19134","East","TEC-PH-10001795","Technology","Phones","ClearOne CHATAttach 160 - speaker phone","743.988",2,"0.40","-123.9980","-0.1667"
"CA-2015-140221","2015-03-05","2015-03-09","Second Class","MS-17365","Maribeth Schnelling","Consumer","United States","Chicago","Illinois","60653","Central","OFF-BI-10002854","Office Supplies","Binders","Performers Binder/Pad Holder  Black","11.212",2,"0.80","-16.8180","-1.5000"
"CA-2015-140221","2015-03-05","2015-03-09","Second Class","MS-17365","Maribeth Schnelling","Consumer","United States","Chicago","Illinois","60653","Central","FUR-FU-10000023","Furniture","Furnishings","Eldon Wave Desk Accessories","4.712",2,"0.60","-1.8848","-0.4000"
"CA-2015-140221","2015-03-05","2015-03-09","Second Class","MS-17365","Maribeth Schnelling","Consumer","United States","Chicago","Illinois","60653","Central","OFF-AP-10000828","Office Supplies","Appliances","Avanti 4.4 Cu. Ft. Refrigerator","180.980",5,"0.80","-470.5480","-2.6000"
"CA-2015-138457","2015-09-13","2015-09-17","Standard Class","AM-10705","Anne McFarland","Consumer","United States","Jacksonville","North Carolina","28540","South","OFF-BI-10000014","Office Supplies","Binders","Heavy-Duty E-Z-D Binders","13.092",4,"0.70","-10.0372","-0.7667"
"CA-2017-121790","2017-01-30","2017-02-06","Standard Class","LP-17095","Liz Preis","Consumer","United States","Aurora","Illinois","60505","Central","FUR-TA-10003469","Furniture","Tables","Balt Split Level Computer Training Table","69.375",1,"0.50","-47.1750","-0.6800"
"US-2016-139262","2016-02-21","2016-02-25","Standard Class","LC-16960","Lindsay Castell","Home Office","United States","Tampa","Florida","33614","South","OFF-BI-10003727","Office Supplies","Binders","Avery Durable Slant Ring Binders With Label Holder","3.762",3,"0.70","-2.7588","-0.7333"
"US-2016-139262","2016-02-21","2016-02-25","Standard Class","LC-16960","Lindsay Castell","Home Office","United States","Tampa","Florida","33614","South","OFF-BI-10002026","Office Supplies","Binders","Avery Arch Ring Binders","34.860",2,"0.70","-26.7260","-0.7667"
"CA-2015-154284","2015-12-21","2015-12-26","Second Class","SZ-20035","Sam Zeldin","Home Office","United States","Saint Charles","Illinois","60174","Central","FUR-FU-10003039","Furniture","Furnishings","Howard Miller 11-1/2 Diameter Grantwood Wall Clock","51.756",3,"0.60","-33.6414","-0.6500"
"CA-2015-106362","2015-12-11","2015-12-15","Standard Class","LC-16885","Lena Creighton","Consumer","United States","Troy","Ohio","45373","East","OFF-BI-10003166","Office Supplies","Binders","GBC Plasticlear Binding Covers","10.332",3,"0.70","-7.5768","-0.7333"
"US-2016-149790","2016-09-26","2016-10-01","Standard Class","SC-20380","Shahid Collister","Consumer","United States","Houston","Texas","77095","Central","OFF-BI-10002026","Office Supplies","Binders","Ibico Recycled Linen-Style Covers","15.624",2,"0.80","-24.9984","-1.6000"
"CA-2017-103478","2017-07-21","2017-07-24","Second Class","KL-16555","Kelly Lampkin","Corporate","United States","Aurora","Illinois","60505","Central","OFF-BI-10001890","Office Supplies","Binders","Avery Poly Binder Pockets","2.864",4,"0.80","-4.5824","-1.6000"
"CA-2017-103478","2017-07-21","2017-07-24","Second Class","KL-16555","Kelly Lampkin","Corporate","United States","Aurora","Illinois","60505","Central","OFF-BI-10004224","Office Supplies","Binders","Catalog Binders with Expanding Posts","94.192",7,"0.80","-164.8360","-1.7500"
"CA-2017-132199","2017-05-03","2017-05-08","Standard Class","BO-11350","Bill Overfelt","Corporate","United States","Philadelphia","Pennsylvania","19134","East","OFF-BI-10003684","Office Supplies","Binders","Wilson Jones Legal Size Ring Binders","26.388",4,"0.70","-17.5920","-0.6667"
"CA-2017-132199","2017-05-03","2017-05-08","Standard Class","BO-11350","Bill Overfelt","Corporate","United States","Philadelphia","Pennsylvania","19134","East","FUR-TA-10003748","Furniture","Tables","Bevis 36 x 72 Conference Tables","373.470",5,"0.40","-112.0410","-0.3000"
"CA-2017-132199","2017-05-03","2017-05-08","Standard Class","BO-11350","Bill Overfelt","Corporate","United States","Philadelphia","Pennsylvania","19134","East","OFF-BI-10002133","Office Supplies","Binders","Wilson Jones Elliptical Ring 3 1/2 Capacity Binders  800 sheets","64.200",5,"0.70","-44.9400","-0.7000"
"CA-2017-147207","2017-01-02","2017-01-04","Second Class","TS-21655","Trudy Schmidt","Consumer","United States","El Paso","Texas","79907","Central","OFF-AP-10000027","Office Supplies","Appliances","Hoover Commercial SteamVac","5.432",2,"0.80","-13.5800","-2.5000"
"CA-2014-165393","2014-12-27","2014-12-30","First Class","NC-18415","Nathan Cano","Consumer","United States","Fort Worth","Texas","76106","Central","OFF-BI-10001658","Office Supplies","Binders","GBC Standard Therm-A-Bind Covers","4.984",1,"0.80","-8.4728","-1.7000"
"US-2014-120236","2014-09-03","2014-09-04","First Class","MR-17545","Mathew Reese","Home Office","United States","Houston","Texas","77095","Central","OFF-BI-10004099","Office Supplies","Binders","GBC VeloBinder Strips","7.680",5,"0.80","-11.5200","-1.5000"
"CA-2016-130820","2016-11-15","2016-11-15","Same Day","ON-18715","Odella Nelson","Corporate","United States","Burlington","North Carolina","27217","South","FUR-TA-10001768","Furniture","Tables","Hon Racetrack Conference Tables","630.024",4,"0.40","-199.5076","-0.3167"
"CA-2016-137652","2016-08-28","2016-08-30","First Class","EB-13750","Edward Becker","Corporate","United States","Cincinnati","Ohio","45231","East","OFF-BI-10004099","Office Supplies","Binders","GBC VeloBinder Strips","18.432",8,"0.70","-12.2880","-0.6667"
"US-2014-127635","2014-09-14","2014-09-18","Second Class","SC-20260","Scott Cohen","Corporate","United States","Corpus Christi","Texas","78415","Central","FUR-FU-10000550","Furniture","Furnishings","Stacking Trays by OIC","9.960",5,"0.60","-6.7230","-0.6750"
"US-2014-127635","2014-09-14","2014-09-18","Second Class","SC-20260","Scott Cohen","Corporate","United States","Corpus Christi","Texas","78415","Central","OFF-BI-10001721","Office Supplies","Binders","Trimflex Flexible Post Binders","8.552",2,"0.80","-13.6832","-1.6000"
"US-2016-155173","2016-03-06","2016-03-10","Standard Class","JB-16045","Julia Barnett","Home Office","United States","Philadelphia","Pennsylvania","19120","East","TEC-PH-10004586","Technology","Phones","Wilson SignalBoost 841262 DB PRO Amplifier Kit","431.940",2,"0.40","-71.9900","-0.1667"
"US-2016-155173","2016-03-06","2016-03-10","Standard Class","JB-16045","Julia Barnett","Home Office","United States","Philadelphia","Pennsylvania","19120","East","OFF-BI-10002982","Office Supplies","Binders","Avery Self-Adhesive Photo Pockets for Polaroid Photos","2.043",1,"0.70","-1.4982","-0.7333"
"US-2016-155173","2016-03-06","2016-03-10","Standard Class","JB-16045","Julia Barnett","Home Office","United States","Philadelphia","Pennsylvania","19120","East","TEC-PH-10002538","Technology","Phones","Grandstream GXP1160 VoIP phone","68.238",3,"0.40","-12.5103","-0.1833"
"CA-2016-125087","2016-04-18","2016-04-23","Standard Class","TH-21115","Thea Hudgings","Corporate","United States","Houston","Texas","77070","Central","FUR-FU-10004748","Furniture","Furnishings","Howard Miller 16 Diameter Gallery Wall Clock","127.880",5,"0.60","-67.1370","-0.5250"
"US-2017-118556","2017-05-28","2017-06-02","Second Class","TH-21235","Tiffany House","Corporate","United States","Chicago","Illinois","60653","Central","OFF-BI-10004364","Office Supplies","Binders","Storex Dura Pro Binders","3.564",3,"0.80","-6.2370","-1.7500"
"CA-2014-126200","2014-08-25","2014-08-29","Standard Class","JE-15715","Joe Elijah","Consumer","United States","Houston","Texas","77070","Central","OFF-BI-10002133","Office Supplies","Binders","Wilson Jones Elliptical Ring 3 1/2 Capacity Binders  800 sheets","25.680",3,"0.80","-39.8040","-1.5500"
"CA-2014-126200","2014-08-25","2014-08-29","Standard Class","JE-15715","Joe Elijah","Consumer","United States","Houston","Texas","77070","Central","OFF-BI-10002225","Office Supplies","Binders","Square Ring Data Binders  Rigid 75 Pt. Covers  11 x 14-7/8","12.384",3,"0.80","-19.8144","-1.6000"
"CA-2017-169404","2017-04-09","2017-04-14","Standard Class","NC-18625","Noah Childs","Corporate","United States","York","Pennsylvania","17403","East","OFF-BI-10004492","Office Supplies","Binders","Tuf-Vin Binders","37.896",4,"0.70","-29.0536","-0.7667"
"CA-2015-109190","2015-10-23","2015-10-28","Standard Class","CC-12685","Craig Carroll","Consumer","United States","Lubbock","Texas","79424","Central","OFF-BI-10000977","Office Supplies","Binders","Ibico Plastic Spiral Binding Combs","6.080",1,"0.80","-10.3360","-1.7000"
"CA-2016-130400","2016-03-08","2016-03-12","Standard Class","SJ-20125","Sanjit Jacobs","Home Office","United States","Dallas","Texas","75217","Central","OFF-BI-10001757","Office Supplies","Binders","Pressboard Hanging Data Binders for Unburst Sheets","8.856",9,"0.80","-14.1696","-1.6000"
"CA-2016-144645","2016-02-02","2016-02-08","Standard Class","NS-18640","Noel Staavos","Corporate","United States","Houston","Texas","77041","Central","FUR-FU-10003601","Furniture","Furnishings","Deflect-o RollaMat Studded  Beveled Mat for Medium Pile Carpeting","73.784",2,"0.60","-77.4732","-1.0500"
"CA-2017-149720","2017-06-04","2017-06-07","Second Class","EM-14065","Erin Mull","Consumer","United States","Frisco","Texas","75034","Central","FUR-FU-10002501","Furniture","Furnishings","Nu-Dell Executive Frame","30.336",6,"0.60","-17.4432","-0.5750"
"CA-2017-161172","2017-03-16","2017-03-16","Same Day","SP-20920","Susan Pistek","Consumer","United States","Columbus","Ohio","43229","East","TEC-PH-10004348","Technology","Phones","OtterBox Defender Series Case - iPhone 5c","44.376",2,"0.40","-7.3960","-0.1667"
"CA-2017-161172","2017-03-16","2017-03-16","Same Day","SP-20920","Susan Pistek","Consumer","United States","Columbus","Ohio","43229","East","OFF-BI-10004654","Office Supplies","Binders","Avery Binding System Hidden Tab Executive Style Index Sets","5.193",3,"0.70","-3.4620","-0.6667"
"CA-2015-157343","2015-06-07","2015-06-11","Standard Class","HD-14785","Harold Dahlen","Home Office","United States","Philadelphia","Pennsylvania","19143","East","OFF-BI-10003707","Office Supplies","Binders","Aluminum Screw Posts","18.312",4,"0.70","-12.2080","-0.6667"
"CA-2016-132829","2016-12-23","2016-12-26","Second Class","LA-16780","Laura Armstrong","Corporate","United States","Houston","Texas","77041","Central","FUR-FU-10000206","Furniture","Furnishings","GE General Purpose  Extra Long Life  Showcase & Floodlight Incandescent Bulbs","2.328",2,"0.60","-0.7566","-0.3250"
"US-2017-108315","2017-04-30","2017-05-04","Standard Class","MH-18115","Mick Hernandez","Home Office","United States","Sanford","Florida","32771","South","OFF-BI-10000822","Office Supplies","Binders","Acco PRESSTEX Data Binder with Storage Hooks  Light Blue  9 1/2 X 11","4.842",3,"0.70","-3.5508","-0.7333"
"CA-2014-121629","2014-11-28","2014-12-02","Standard Class","BT-11680","Brian Thompson","Consumer","United States","Houston","Texas","77041","Central","TEC-MA-10004679","Technology","Machines","StarTech.com 10/100 VDSL2 Ethernet Extender Kit","998.850",5,"0.40","-199.7700","-0.2000"
"CA-2014-130673","2014-05-20","2014-05-22","Second Class","MC-17590","Matt Collister","Corporate","United States","San Marcos","Texas","78666","Central","FUR-FU-10003489","Furniture","Furnishings","Contemporary Borderless Frame","10.332",3,"0.60","-5.9409","-0.5750"
"US-2017-132927","2017-12-09","2017-12-15","Standard Class","RD-19720","Roger Demir","Consumer","United States","Philadelphia","Pennsylvania","19134","East","OFF-BI-10001116","Office Supplies","Binders","Wilson Jones 1 Hanging DublLock Ring Binders","11.088",7,"0.70","-8.1312","-0.7333"
"US-2017-119319","2017-11-06","2017-11-09","Second Class","LC-17050","Liz Carlisle","Consumer","United States","Dallas","Texas","75217","Central","FUR-FU-10003878","Furniture","Furnishings","Linden 10 Round Wall Clock  Black","30.560",5,"0.60","-19.8640","-0.6500"
"CA-2015-136147","2015-11-13","2015-11-18","Standard Class","FM-14380","Fred McMath","Consumer","United States","Miami","Florida","33178","South","OFF-BI-10004224","Office Supplies","Binders","Catalog Binders with Expanding Posts","121.104",6,"0.70","-100.9200","-0.8333"
"CA-2015-164084","2015-09-07","2015-09-12","Standard Class","AG-10525","Andy Gerbode","Corporate","United States","New York City","New York","10011","East","FUR-TA-10003569","Furniture","Tables","Bretford CR8500 Series Meeting Room Furniture","481.176",2,"0.40","-120.2940","-0.2500"
"CA-2016-107783","2016-07-28","2016-07-29","First Class","OT-18730","Olvera Toch","Consumer","United States","Bethlehem","Pennsylvania","18018","East","FUR-BO-10004409","Furniture","Bookcases","Safco Value Mate Series Steel Bookcases  Baked Enamel Finish on Steel  Gray","177.450",5,"0.50","-78.0780","-0.4400"
"CA-2016-107783","2016-07-28","2016-07-29","First Class","OT-18730","Olvera Toch","Consumer","United States","Bethlehem","Pennsylvania","18018","East","OFF-BI-10000545","Office Supplies","Binders","GBC Ibimaster 500 Manual ProClick Binding System","1369.764",6,"0.70","-913.1760","-0.6667"
"CA-2017-159793","2017-08-25","2017-08-29","Standard Class","SV-20365","Seth Vernon","Consumer","United States","Philadelphia","Pennsylvania","19140","East","FUR-BO-10001798","Furniture","Bookcases","Bush Somerset Collection Bookcase","130.980",2,"0.50","-89.0664","-0.6800"
"US-2017-148551","2017-01-12","2017-01-16","Standard Class","DB-13120","David Bremer","Corporate","United States","Dallas","Texas","75217","Central","OFF-BI-10000545","Office Supplies","Binders","GBC Ibimaster 500 Manual ProClick Binding System","760.980",5,"0.80","-1141.4700","-1.5000"
"CA-2017-147767","2017-12-02","2017-12-02","Same Day","SV-20935","Susan Vittorini","Consumer","United States","Peoria","Arizona","85345","West","OFF-BI-10001670","Office Supplies","Binders","Vinyl Sectional Post Binders","67.860",6,"0.70","-45.2400","-0.6667"
"CA-2015-108259","2015-11-08","2015-11-15","Standard Class","NS-18640","Noel Staavos","Corporate","United States","Jacksonville","North Carolina","28540","South","OFF-BI-10000315","Office Supplies","Binders","Poly Designer Cover & Back","39.879",7,"0.70","-29.2446","-0.7333"
"CA-2016-164574","2016-07-29","2016-08-03","Standard Class","RH-19555","Ritsa Hightower","Consumer","United States","Charlotte","North Carolina","28205","South","OFF-BI-10002429","Office Supplies","Binders","Premier Elliptical Ring Binder  Black","27.396",3,"0.70","-20.0904","-0.7333"
"CA-2016-168361","2016-06-21","2016-06-25","Standard Class","KB-16600","Ken Brennan","Corporate","United States","Chicago","Illinois","60623","Central","OFF-BI-10003727","Office Supplies","Binders","Avery Durable Slant Ring Binders With Label Holder","0.836",1,"0.80","-1.3376","-1.6000"
"CA-2015-131856","2015-05-12","2015-05-17","Standard Class","JG-15160","James Galang","Consumer","United States","Houston","Texas","77041","Central","FUR-FU-10000175","Furniture","Furnishings","DAX Wood Document Frame.","21.968",4,"0.60","-15.9268","-0.7250"
"CA-2017-163265","2017-02-16","2017-02-21","Standard Class","JS-16030","Joy Smith","Consumer","United States","Decatur","Illinois","62521","Central","FUR-FU-10004270","Furniture","Furnishings","Executive Impressions 13 Clairmont Wall Clock","7.692",1,"0.60","-3.6537","-0.4750"
"CA-2016-112739","2016-09-02","2016-09-07","Second Class","RD-19810","Ross DeVincentis","Home Office","United States","Houston","Texas","77070","Central","OFF-BI-10001132","Office Supplies","Binders","Acco PRESSTEX Data Binder with Storage Hooks  Dark Blue  9 1/2 X 11","8.608",8,"0.80","-13.3424","-1.5500"
"CA-2016-136770","2016-08-14","2016-08-18","Standard Class","SP-20650","Stephanie Phelps","Corporate","United States","Akron","Ohio","44312","East","TEC-PH-10003580","Technology","Phones","Cisco IP Phone 7961G-GE VoIP phone","259.896",2,"0.40","-56.3108","-0.2167"
"CA-2016-136770","2016-08-14","2016-08-18","Standard Class","SP-20650","Stephanie Phelps","Corporate","United States","Akron","Ohio","44312","East","TEC-PH-10001530","Technology","Phones","Plantronics Voyager Pro Legend","247.188",2,"0.40","-49.4376","-0.2000"
"CA-2017-119284","2017-06-15","2017-06-20","Standard Class","TS-21205","Thomas Seio","Corporate","United States","Nashville","Tennessee","37211","South","FUR-TA-10004152","Furniture","Tables","Barricks 18 x 48 Non-Folding Utility Table with Bottom Storage Shelf","120.960",2,"0.40","-28.2240","-0.2333"
"CA-2017-121678","2017-11-16","2017-11-20","Second Class","BM-11650","Brian Moss","Corporate","United States","Elyria","Ohio","44035","East","OFF-BI-10002949","Office Supplies","Binders","Prestige Round Ring Binders","1.824",1,"0.70","-1.3984","-0.7667"
"CA-2016-120824","2016-06-12","2016-06-16","Second Class","AW-10930","Arthur Wiediger","Home Office","United States","Houston","Texas","77070","Central","OFF-AP-10001242","Office Supplies","Appliances","APC 7 Outlet Network SurgeArrest Surge Protector","64.384",4,"0.80","-160.9600","-2.5000"
"CA-2016-120824","2016-06-12","2016-06-16","Second Class","AW-10930","Arthur Wiediger","Home Office","United States","Houston","Texas","77070","Central","FUR-FU-10001424","Furniture","Furnishings","Dax Clear Box Frame","6.984",2,"0.60","-4.5396","-0.6500"
"CA-2016-120824","2016-06-12","2016-06-16","Second Class","AW-10930","Arthur Wiediger","Home Office","United States","Houston","Texas","77070","Central","OFF-BI-10001525","Office Supplies","Binders","Acco Pressboard Covers with Storage Hooks  14 7/8 x 11  Executive Red","1.524",2,"0.80","-2.6670","-1.7500"
"CA-2017-161592","2017-04-06","2017-04-10","Standard Class","CS-12175","Charles Sheldon","Corporate","United States","Chattanooga","Tennessee","37421","South","OFF-BI-10003669","Office Supplies","Binders","3M Organizer Strips","8.100",5,"0.70","-5.9400","-0.7333"
"US-2017-131961","2017-12-08","2017-12-11","First Class","MJ-17740","Max Jones","Consumer","United States","Philadelphia","Pennsylvania","19140","East","TEC-PH-10001924","Technology","Phones","iHome FM Clock Radio with Lightning Dock","83.988",2,"0.40","-20.9970","-0.2500"
"CA-2017-152198","2017-09-09","2017-09-10","First Class","JD-16015","Joy Daniels","Consumer","United States","Toledo","Ohio","43615","East","OFF-BI-10003669","Office Supplies","Binders","3M Organizer Strips","4.860",3,"0.70","-3.5640","-0.7333"
"CA-2017-152198","2017-09-09","2017-09-10","First Class","JD-16015","Joy Daniels","Consumer","United States","Toledo","Ohio","43615","East","OFF-BI-10001628","Office Supplies","Binders","Acco Data Flex Cable Posts For Top & Bottom Load Binders  6 Capacity","6.258",2,"0.70","-5.2150","-0.8333"
"CA-2015-107083","2015-11-21","2015-11-27","Standard Class","BB-11545","Brenda Bowman","Corporate","United States","Fort Worth","Texas","76106","Central","OFF-BI-10000756","Office Supplies","Binders","Storex DuraTech Recycled Plastic Frosted Binders","1.696",2,"0.80","-2.5440","-1.5000"
"CA-2015-107083","2015-11-21","2015-11-27","Standard Class","BB-11545","Brenda Bowman","Corporate","United States","Fort Worth","Texas","76106","Central","OFF-AP-10004136","Office Supplies","Appliances","Kensington 6 Outlet SmartSocket Surge Protector","24.588",3,"0.80","-67.6170","-2.7500"
"CA-2015-107083","2015-11-21","2015-11-27","Standard Class","BB-11545","Brenda Bowman","Corporate","United States","Fort Worth","Texas","76106","Central","OFF-BI-10002194","Office Supplies","Binders","Cardinal Hold-It CD Pocket","7.980",5,"0.80","-13.1670","-1.6500"
"CA-2015-133585","2015-03-01","2015-03-04","First Class","CM-12715","Craig Molinari","Corporate","United States","Houston","Texas","77070","Central","FUR-BO-10001811","Furniture","Bookcases","Atlantic Metals Mobile 5-Shelf Bookcases  Custom Colors","1227.998",6,"0.32","-36.1176","-0.0294"
"US-2017-110646","2017-10-26","2017-10-31","Standard Class","JF-15190","Jamie Frazer","Consumer","United States","Philadelphia","Pennsylvania","19134","East","OFF-BI-10004330","Office Supplies","Binders","GBC Velobind Prepunched Cover Sets  Regency Series","33.282",3,"0.70","-27.7350","-0.8333"
"CA-2017-100622","2017-11-03","2017-11-07","Standard Class","DK-13090","Dave Kipp","Consumer","United States","Orlando","Florida","32839","South","OFF-BI-10002982","Office Supplies","Binders","Avery Self-Adhesive Photo Pockets for Polaroid Photos","4.086",2,"0.70","-2.9964","-0.7333"
"CA-2017-156664","2017-12-18","2017-12-23","Standard Class","BP-11290","Beth Paige","Consumer","United States","Columbus","Ohio","43229","East","OFF-BI-10004209","Office Supplies","Binders","Fellowes Twister Kit  Gray/Clear  3/pkg","7.236",3,"0.70","-6.0300","-0.8333"
"CA-2015-140718","2015-07-02","2015-07-04","First Class","FA-14230","Frank Atkinson","Corporate","United States","Raleigh","North Carolina","27604","South","OFF-BI-10004728","Office Supplies","Binders","Wilson Jones Turn Tabs Binder Tool for Ring Binders","2.892",2,"0.70","-2.3136","-0.8000"
"US-2014-105137","2014-10-10","2014-10-10","Same Day","RB-19435","Richard Bierner","Consumer","United States","Columbus","Ohio","43229","East","TEC-MA-10002694","Technology","Machines","Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner","101.994",2,"0.70","-71.3958","-0.7000"
"US-2014-105137","2014-10-10","2014-10-10","Same Day","RB-19435","Richard Bierner","Consumer","United States","Columbus","Ohio","43229","East","OFF-BI-10002429","Office Supplies","Binders","Premier Elliptical Ring Binder  Black","18.264",2,"0.70","-13.3936","-0.7333"
"CA-2017-142489","2017-11-14","2017-11-16","Second Class","TC-21295","Toby Carlisle","Consumer","United States","Houston","Texas","77095","Central","OFF-BI-10003684","Office Supplies","Binders","Wilson Jones Legal Size Ring Binders","21.990",5,"0.80","-32.9850","-1.5000"
"US-2016-141264","2016-08-13","2016-08-19","Standard Class","CT-11995","Carol Triggs","Consumer","United States","Irving","Texas","75061","Central","OFF-AP-10002534","Office Supplies","Appliances","3.6 Cubic Foot Counter Height Office Refrigerator","58.924",1,"0.80","-153.2024","-2.6000"
"CA-2014-107398","2014-08-25","2014-08-30","Standard Class","BS-11590","Brendan Sweed","Corporate","United States","Columbus","Ohio","43229","East","OFF-BI-10001982","Office Supplies","Binders","Wilson Jones Custom Binder Spines & Labels","6.528",4,"0.70","-4.5696","-0.7000"
"CA-2014-107398","2014-08-25","2014-08-30","Standard Class","BS-11590","Brendan Sweed","Corporate","United States","Columbus","Ohio","43229","East","OFF-BI-10004141","Office Supplies","Binders","Insertable Tab Indexes For Data Binders","2.862",3,"0.70","-2.2896","-0.8000"
"CA-2014-107398","2014-08-25","2014-08-30","Standard Class","BS-11590","Brendan Sweed","Corporate","United States","Columbus","Ohio","43229","East","OFF-BI-10002103","Office Supplies","Binders","Cardinal Slant-D Ring Binder  Heavy Gauge Vinyl","20.856",8,"0.70","-16.6848","-0.8000"
"CA-2016-150483","2016-05-31","2016-06-04","Standard Class","BP-11290","Beth Paige","Consumer","United States","Decatur","Illinois","62521","Central","FUR-FU-10001379","Furniture","Furnishings","Executive Impressions 16-1/2 Circular Wall Clock","32.064",3,"0.60","-12.8256","-0.4000"
"CA-2017-102610","2017-11-04","2017-11-08","Standard Class","CA-12265","Christina Anderson","Consumer","United States","Chattanooga","Tennessee","37421","South","OFF-BI-10004364","Office Supplies","Binders","Storex Dura Pro Binders","3.564",2,"0.70","-2.9700","-0.8333"
"US-2016-144057","2016-05-09","2016-05-13","Standard Class","CV-12805","Cynthia Voltz","Corporate","United States","Austin","Texas","78745","Central","OFF-BI-10002852","Office Supplies","Binders","Ibico Standard Transparent Covers","13.184",4,"0.80","-20.4352","-1.5500"
"US-2016-144057","2016-05-09","2016-05-13","Standard Class","CV-12805","Cynthia Voltz","Corporate","United States","Austin","Texas","78745","Central","OFF-AP-10000390","Office Supplies","Appliances","Euro Pro Shark Stick Mini Vacuum","48.784",4,"0.80","-131.7168","-2.7000"
"US-2016-144057","2016-05-09","2016-05-13","Standard Class","CV-12805","Cynthia Voltz","Corporate","United States","Austin","Texas","78745","Central","OFF-BI-10002353","Office Supplies","Binders","GBC VeloBind Cover Sets","18.528",6,"0.80","-27.7920","-1.5000"
"CA-2017-133928","2017-06-11","2017-06-17","Standard Class","ZC-21910","Zuschuss Carroll","Consumer","United States","Hickory","North Carolina","28601","South","OFF-BI-10001525","Office Supplies","Binders","Acco Pressboard Covers with Storage Hooks  14 7/8 x 11  Executive Red","4.572",4,"0.70","-3.8100","-0.8333"
